iucn_sid,cat_score,sens,code,stressor,score_num
7862,0.8,FALSE,11.1,oa,NA
8005,0.8,TRUE,11.5,oa,7
8005,0.8,TRUE,11.5,slr,7
8005,0.8,TRUE,11.5,sst,7
8010,0,TRUE,11.1,sst,7
8010,0,TRUE,11.1,slr,7
8010,0,TRUE,11.1,oa,7
8012,0,TRUE,11.1,sst,7
8012,0,TRUE,11.1,slr,7
8012,0,TRUE,11.1,oa,7
8013,0,TRUE,11.1,sst,7
8013,0,TRUE,11.1,slr,7
8013,0,TRUE,11.1,oa,7
8153,0,TRUE,11.1,sst,4
8153,0,TRUE,11.1,slr,4
8153,0,TRUE,11.1,oa,4
8239,0.2,TRUE,11.1,sst,5
8239,0.2,TRUE,11.1,slr,5
8239,0.2,TRUE,11.1,oa,5
9249,0,FALSE,11.1,sst,1
9249,0,FALSE,11.1,slr,1
9249,0,FALSE,11.1,oa,1
9250,0,FALSE,11.1,sst,1
9250,0,FALSE,11.1,slr,1
9250,0,FALSE,11.1,oa,1
9461,0,FALSE,11.1,sst,NA
9461,0,FALSE,11.1,slr,NA
9461,0,FALSE,11.1,oa,NA
9660,0,TRUE,11.1,sst,3
9660,0,TRUE,11.1,slr,3
9660,0,TRUE,11.1,oa,3
10056,0.6,FALSE,11.3,sst,NA
10056,0.6,FALSE,11.3,oa,NA
10060,NA,FALSE,11.1,sst,NA
10060,NA,FALSE,11.1,slr,NA
10060,NA,FALSE,11.1,oa,NA
10060,NA,FALSE,11.3,sst,NA
10060,NA,FALSE,11.3,oa,NA
10064,NA,FALSE,11.1,sst,NA
10064,NA,FALSE,11.1,slr,NA
10064,NA,FALSE,11.1,oa,NA
10064,NA,FALSE,11.3,sst,NA
10064,NA,FALSE,11.3,oa,NA
10069,NA,FALSE,11.1,sst,NA
10069,NA,FALSE,11.1,slr,NA
10069,NA,FALSE,11.1,oa,NA
10070,0.4,FALSE,11.1,sst,NA
10070,0.4,FALSE,11.1,slr,NA
10070,0.4,FALSE,11.1,oa,NA
10070,0.4,FALSE,11.3,sst,NA
10070,0.4,FALSE,11.3,oa,NA
10074,0,FALSE,11.1,sst,NA
10074,0,FALSE,11.1,slr,NA
10074,0,FALSE,11.1,oa,NA
10083,0,FALSE,11.1,sst,NA
10083,0,FALSE,11.1,slr,NA
10083,0,FALSE,11.1,oa,NA
10083,0,FALSE,11.3,sst,NA
10083,0,FALSE,11.3,oa,NA
10340,0,TRUE,11.1,sst,7
10340,0,TRUE,11.1,slr,7
10340,0,TRUE,11.1,oa,7
10707,NA,FALSE,11.1,sst,1
10707,NA,FALSE,11.1,slr,1
10707,NA,FALSE,11.1,oa,1
10708,0,FALSE,11.1,sst,1
10708,0,FALSE,11.1,slr,1
10708,0,FALSE,11.1,oa,1
11047,NA,FALSE,11.5,oa,1
11047,NA,FALSE,11.5,slr,1
11047,NA,FALSE,11.5,sst,1
11048,NA,FALSE,11.5,oa,1
11048,NA,FALSE,11.5,slr,1
11048,NA,FALSE,11.5,sst,1
11141,0,FALSE,11.1,sst,NA
11141,0,FALSE,11.1,slr,NA
11141,0,FALSE,11.1,oa,NA
11142,0,FALSE,11.1,sst,NA
11142,0,FALSE,11.1,slr,NA
11142,0,FALSE,11.1,oa,NA
11145,0,FALSE,11.1,sst,NA
11145,0,FALSE,11.1,slr,NA
11145,0,FALSE,11.1,oa,NA
11150,NA,FALSE,11.1,sst,NA
11150,NA,FALSE,11.1,slr,NA
11150,NA,FALSE,11.1,oa,NA
11150,NA,FALSE,11.3,sst,NA
11150,NA,FALSE,11.3,oa,NA
11534,0.4,FALSE,11.3,sst,NA
11534,0.4,FALSE,11.3,oa,NA
11696,0,FALSE,11.1,sst,NA
11696,0,FALSE,11.1,slr,NA
11696,0,FALSE,11.1,oa,NA
11987,0.4,FALSE,11.1,sst,NA
11987,0.4,FALSE,11.1,slr,NA
11987,0.4,FALSE,11.1,oa,NA
12137,0.6,FALSE,11.3,sst,NA
12137,0.6,FALSE,11.3,oa,NA
12246,0,TRUE,11.1,sst,3
12246,0,TRUE,11.1,slr,3
12246,0,TRUE,11.1,oa,3
12417,0.4,FALSE,11.3,sst,NA
12417,0.4,FALSE,11.3,oa,NA
12695,0.4,TRUE,11.1,sst,4
12695,0.4,TRUE,11.1,slr,4
12695,0.4,TRUE,11.1,oa,4
13145,0.6,FALSE,11.1,sst,NA
13145,0.6,FALSE,11.1,slr,NA
13145,0.6,FALSE,11.1,oa,NA
13241,NA,TRUE,11.1,sst,3
13241,NA,TRUE,11.1,slr,3
13241,NA,TRUE,11.1,oa,3
13242,NA,FALSE,11.1,sst,1
13242,NA,FALSE,11.1,slr,1
13242,NA,FALSE,11.1,oa,1
13243,NA,FALSE,11.1,sst,1
13243,NA,FALSE,11.1,slr,1
13243,NA,FALSE,11.1,oa,1
13244,NA,FALSE,11.1,sst,1
13244,NA,FALSE,11.1,slr,1
13244,NA,FALSE,11.1,oa,1
13245,NA,FALSE,11.1,sst,1
13245,NA,FALSE,11.1,slr,1
13245,NA,FALSE,11.1,oa,1
13246,NA,FALSE,11.1,sst,1
13246,NA,FALSE,11.1,slr,1
13246,NA,FALSE,11.1,oa,1
13247,NA,FALSE,11.1,sst,1
13247,NA,FALSE,11.1,slr,1
13247,NA,FALSE,11.1,oa,1
13248,NA,FALSE,11.1,sst,1
13248,NA,FALSE,11.1,slr,1
13248,NA,FALSE,11.1,oa,1
13249,NA,FALSE,11.1,sst,1
13249,NA,FALSE,11.1,slr,1
13249,NA,FALSE,11.1,oa,1
13250,NA,FALSE,11.1,sst,1
13250,NA,FALSE,11.1,slr,1
13250,NA,FALSE,11.1,oa,1
13251,NA,FALSE,11.1,sst,1
13251,NA,FALSE,11.1,slr,1
13251,NA,FALSE,11.1,oa,1
13252,NA,FALSE,11.1,sst,1
13252,NA,FALSE,11.1,slr,1
13252,NA,FALSE,11.1,oa,1
13583,0,TRUE,11.5,oa,3
13583,0,TRUE,11.5,slr,3
13583,0,TRUE,11.5,sst,3
13653,0.6,TRUE,11.1,sst,3
13653,0.6,TRUE,11.1,slr,3
13653,0.6,TRUE,11.1,oa,3
13654,0.6,TRUE,11.1,sst,7
13654,0.6,TRUE,11.1,slr,7
13654,0.6,TRUE,11.1,oa,7
13704,0,TRUE,11.1,sst,5
13704,0,TRUE,11.1,slr,5
13704,0,TRUE,11.1,oa,5
14049,0.6,FALSE,11.1,sst,NA
14049,0.6,FALSE,11.1,slr,NA
14049,0.6,FALSE,11.1,oa,NA
14049,0.6,FALSE,11.3,sst,NA
14049,0.6,FALSE,11.3,oa,NA
14549,0.6,TRUE,11.1,sst,7
14549,0.6,TRUE,11.1,slr,7
14549,0.6,TRUE,11.1,oa,7
15106,0.4,TRUE,11.1,sst,7
15106,0.4,TRUE,11.1,slr,7
15106,0.4,TRUE,11.1,oa,7
15108,0.2,TRUE,11.1,sst,7
15108,0.2,TRUE,11.1,slr,7
15108,0.2,TRUE,11.1,oa,7
15184,0.4,TRUE,11.1,sst,3
15184,0.4,TRUE,11.1,slr,3
15184,0.4,TRUE,11.1,oa,3
15184,0.4,TRUE,11.3,sst,3
15184,0.4,TRUE,11.3,oa,3
15269,0,TRUE,11.1,sst,7
15269,0,TRUE,11.1,slr,7
15269,0,TRUE,11.1,oa,7
15421,NA,FALSE,11.1,sst,1
15421,NA,FALSE,11.1,slr,1
15421,NA,FALSE,11.1,oa,1
15421,NA,FALSE,11.5,oa,1
15421,NA,FALSE,11.5,slr,1
15421,NA,FALSE,11.5,sst,1
16564,0,FALSE,11.1,sst,1
16564,0,FALSE,11.1,slr,1
16564,0,FALSE,11.1,oa,1
17013,0,TRUE,11.1,sst,4
17013,0,TRUE,11.1,slr,4
17013,0,TRUE,11.1,oa,4
17020,0,FALSE,11.1,sst,1
17020,0,FALSE,11.1,slr,1
17020,0,FALSE,11.1,oa,1
17023,0,TRUE,11.1,sst,3
17023,0,TRUE,11.1,slr,3
17023,0,TRUE,11.1,oa,3
17030,0.6,FALSE,11.5,oa,NA
17030,0.6,FALSE,11.5,slr,NA
17030,0.6,FALSE,11.5,sst,NA
17177,0,TRUE,11.1,sst,3
17177,0,TRUE,11.1,slr,3
17177,0,TRUE,11.1,oa,3
17978,0.4,FALSE,11.1,sst,NA
17978,0.4,FALSE,11.1,slr,NA
17978,0.4,FALSE,11.1,oa,NA
18175,0.8,FALSE,11.1,sst,NA
18175,0.8,FALSE,11.1,slr,NA
18175,0.8,FALSE,11.1,oa,NA
18175,0.8,FALSE,11.3,sst,NA
18175,0.8,FALSE,11.3,oa,NA
18383,0.4,TRUE,11.5,oa,3
18383,0.4,TRUE,11.5,slr,3
18383,0.4,TRUE,11.5,sst,3
18428,0.8,TRUE,11.3,sst,3
18428,0.8,TRUE,11.3,oa,3
21309,0.6,FALSE,11.1,sst,NA
21309,0.6,FALSE,11.1,slr,NA
21309,0.6,FALSE,11.1,oa,NA
21341,0,FALSE,11.1,sst,NA
21341,0,FALSE,11.1,slr,NA
21341,0,FALSE,11.1,oa,NA
21341,0,FALSE,11.3,sst,NA
21341,0,FALSE,11.3,oa,NA
21342,0,FALSE,11.1,sst,NA
21342,0,FALSE,11.1,slr,NA
21342,0,FALSE,11.1,oa,NA
21342,0,FALSE,11.3,sst,NA
21342,0,FALSE,11.3,oa,NA
21500,NA,FALSE,11.1,sst,1
21500,NA,FALSE,11.1,slr,1
21500,NA,FALSE,11.1,oa,1
22103,0.4,TRUE,11.3,sst,3
22103,0.4,TRUE,11.3,oa,3
22104,0.4,TRUE,11.1,sst,3
22104,0.4,TRUE,11.1,slr,3
22104,0.4,TRUE,11.1,oa,3
22104,0.4,FALSE,11.3,sst,1
22104,0.4,FALSE,11.3,oa,1
22823,0.4,TRUE,11.1,sst,7
22823,0.4,TRUE,11.1,slr,7
22823,0.4,TRUE,11.1,oa,7
23211,0,FALSE,11.1,sst,1
23211,0,FALSE,11.1,slr,1
23211,0,FALSE,11.1,oa,1
31382,0,TRUE,11.1,sst,3
31382,0,TRUE,11.1,slr,3
31382,0,TRUE,11.1,oa,3
33705,0,TRUE,11.1,sst,3
33705,0,TRUE,11.1,slr,3
33705,0,TRUE,11.1,oa,3
34364,NA,TRUE,11.1,sst,3
34364,NA,TRUE,11.1,slr,3
34364,NA,TRUE,11.1,oa,3
39355,0,TRUE,11.1,sst,7
39355,0,TRUE,11.1,slr,7
39355,0,TRUE,11.1,oa,7
39389,0.6,FALSE,11.1,sst,NA
39389,0.6,FALSE,11.1,slr,NA
39389,0.6,FALSE,11.1,oa,NA
39389,0.6,FALSE,11.3,sst,NA
39389,0.6,FALSE,11.3,oa,NA
39390,0.6,FALSE,11.1,sst,NA
39390,0.6,FALSE,11.1,slr,NA
39390,0.6,FALSE,11.1,oa,NA
39390,0.6,FALSE,11.3,sst,NA
39390,0.6,FALSE,11.3,oa,NA
39393,0.8,FALSE,11.1,sst,NA
39393,0.8,FALSE,11.1,slr,NA
39393,0.8,FALSE,11.1,oa,NA
39393,0.8,FALSE,11.3,sst,NA
39393,0.8,FALSE,11.3,oa,NA
39774,NA,TRUE,11.1,sst,3
39774,NA,TRUE,11.1,slr,3
39774,NA,TRUE,11.1,oa,3
40635,NA,FALSE,11.1,sst,1
40635,NA,FALSE,11.1,slr,1
40635,NA,FALSE,11.1,oa,1
41005,0.4,FALSE,11.1,sst,NA
41005,0.4,FALSE,11.1,slr,NA
41005,0.4,FALSE,11.1,oa,NA
41006,NA,FALSE,11.1,sst,NA
41006,NA,FALSE,11.1,slr,NA
41006,NA,FALSE,11.1,oa,NA
41668,0.6,TRUE,11.5,oa,8
41668,0.6,TRUE,11.5,slr,8
41668,0.6,TRUE,11.5,sst,8
41670,0,TRUE,11.1,sst,7
41670,0,TRUE,11.1,slr,7
41670,0,TRUE,11.1,oa,7
41671,0,TRUE,11.1,sst,3
41671,0,TRUE,11.1,slr,3
41671,0,TRUE,11.1,oa,3
41672,0,TRUE,11.1,sst,3
41672,0,TRUE,11.1,slr,3
41672,0,TRUE,11.1,oa,3
41673,0,FALSE,11.1,sst,1
41673,0,FALSE,11.1,slr,1
41673,0,FALSE,11.1,oa,1
41677,0,TRUE,11.1,sst,3
41677,0,TRUE,11.1,slr,3
41677,0,TRUE,11.1,oa,3
41716,NA,FALSE,11.1,sst,NA
41716,NA,FALSE,11.1,slr,NA
41716,NA,FALSE,11.1,oa,NA
41716,NA,FALSE,11.3,sst,NA
41716,NA,FALSE,11.3,oa,NA
41716,NA,FALSE,11.5,oa,NA
41716,NA,FALSE,11.5,slr,NA
41716,NA,FALSE,11.5,sst,NA
41754,0.6,FALSE,11.1,sst,NA
41754,0.6,FALSE,11.1,slr,NA
41754,0.6,FALSE,11.1,oa,NA
41759,NA,FALSE,11.1,sst,1
41759,NA,FALSE,11.1,slr,1
41759,NA,FALSE,11.1,oa,1
41760,NA,FALSE,11.1,sst,1
41760,NA,FALSE,11.1,slr,1
41760,NA,FALSE,11.1,oa,1
41762,0.6,TRUE,11.1,sst,3
41762,0.6,TRUE,11.1,slr,3
41762,0.6,TRUE,11.1,oa,3
41870,NA,FALSE,11.1,sst,NA
41870,NA,FALSE,11.1,slr,NA
41870,NA,FALSE,11.1,oa,NA
44673,0.4,FALSE,11.1,sst,NA
44673,0.4,FALSE,11.1,slr,NA
44673,0.4,FALSE,11.1,oa,NA
44678,0.2,FALSE,11.1,sst,NA
44678,0.2,FALSE,11.1,slr,NA
44678,0.2,FALSE,11.1,oa,NA
60344,0.8,TRUE,11.1,sst,3
60344,0.8,TRUE,11.1,slr,3
60344,0.8,TRUE,11.1,oa,3
60344,0.8,TRUE,11.5,oa,7
60344,0.8,TRUE,11.5,slr,7
60344,0.8,TRUE,11.5,sst,7
61333,0.8,TRUE,11.3,sst,3
61333,0.8,TRUE,11.3,oa,3
61339,0.4,FALSE,11.1,sst,NA
61339,0.4,FALSE,11.1,slr,NA
61339,0.4,FALSE,11.1,oa,NA
61442,0.8,FALSE,11.1,sst,NA
61442,0.8,FALSE,11.1,slr,NA
61442,0.8,FALSE,11.1,oa,NA
63576,0.4,TRUE,11.3,sst,3
63576,0.4,TRUE,11.3,oa,3
63576,0.4,TRUE,11.5,oa,3
63576,0.4,TRUE,11.5,slr,3
63576,0.4,TRUE,11.5,sst,3
63579,0.8,TRUE,11.3,sst,3
63579,0.8,TRUE,11.3,oa,3
63579,0.8,TRUE,11.5,oa,3
63579,0.8,TRUE,11.5,slr,3
63579,0.8,TRUE,11.5,sst,3
63580,0.8,TRUE,11.3,sst,3
63580,0.8,TRUE,11.3,oa,3
63580,0.8,TRUE,11.5,oa,3
63580,0.8,TRUE,11.5,slr,3
63580,0.8,TRUE,11.5,sst,3
63584,NA,TRUE,11.3,sst,3
63584,NA,TRUE,11.3,oa,3
63584,NA,TRUE,11.5,oa,3
63584,NA,TRUE,11.5,slr,3
63584,NA,TRUE,11.5,sst,3
63585,0.8,TRUE,11.3,sst,3
63585,0.8,TRUE,11.3,oa,3
63585,0.8,TRUE,11.5,oa,3
63585,0.8,TRUE,11.5,slr,3
63585,0.8,TRUE,11.5,sst,3
63586,NA,TRUE,11.3,sst,3
63586,NA,TRUE,11.3,oa,3
63586,NA,TRUE,11.5,oa,3
63586,NA,TRUE,11.5,slr,3
63586,NA,TRUE,11.5,sst,3
63587,0.8,TRUE,11.3,sst,3
63587,0.8,TRUE,11.3,oa,3
63587,0.8,TRUE,11.5,oa,3
63587,0.8,TRUE,11.5,slr,3
63587,0.8,TRUE,11.5,sst,3
63588,NA,TRUE,11.3,sst,3
63588,NA,TRUE,11.3,oa,3
63588,NA,TRUE,11.5,oa,3
63588,NA,TRUE,11.5,slr,3
63588,NA,TRUE,11.5,sst,3
63589,NA,TRUE,11.3,sst,3
63589,NA,TRUE,11.3,oa,3
63589,NA,TRUE,11.5,oa,3
63589,NA,TRUE,11.5,slr,3
63589,NA,TRUE,11.5,sst,3
63590,NA,TRUE,11.3,sst,3
63590,NA,TRUE,11.3,oa,3
63591,0.8,TRUE,11.3,sst,3
63591,0.8,TRUE,11.3,oa,3
63591,0.8,TRUE,11.5,oa,3
63591,0.8,TRUE,11.5,slr,3
63591,0.8,TRUE,11.5,sst,3
63592,NA,TRUE,11.3,sst,3
63592,NA,TRUE,11.3,oa,3
63593,0.8,TRUE,11.3,sst,3
63593,0.8,TRUE,11.3,oa,3
63593,0.8,TRUE,11.5,oa,3
63593,0.8,TRUE,11.5,slr,3
63593,0.8,TRUE,11.5,sst,3
63594,NA,TRUE,11.3,sst,3
63594,NA,TRUE,11.3,oa,3
63594,NA,TRUE,11.5,oa,3
63594,NA,TRUE,11.5,slr,3
63594,NA,TRUE,11.5,sst,3
63595,NA,TRUE,11.3,sst,3
63595,NA,TRUE,11.3,oa,3
63595,NA,TRUE,11.5,oa,3
63595,NA,TRUE,11.5,slr,3
63595,NA,TRUE,11.5,sst,3
63596,0.6,TRUE,11.3,sst,3
63596,0.6,TRUE,11.3,oa,3
63596,0.6,TRUE,11.5,oa,3
63596,0.6,TRUE,11.5,slr,3
63596,0.6,TRUE,11.5,sst,3
63597,NA,TRUE,11.3,sst,3
63597,NA,TRUE,11.3,oa,3
63597,NA,TRUE,11.5,oa,3
63597,NA,TRUE,11.5,slr,3
63597,NA,TRUE,11.5,sst,3
63598,0.4,TRUE,11.3,sst,3
63598,0.4,TRUE,11.3,oa,3
63598,0.4,TRUE,11.5,oa,3
63598,0.4,TRUE,11.5,slr,3
63598,0.4,TRUE,11.5,sst,3
63599,NA,TRUE,11.3,sst,3
63599,NA,TRUE,11.3,oa,3
63599,NA,TRUE,11.5,oa,3
63599,NA,TRUE,11.5,slr,3
63599,NA,TRUE,11.5,sst,3
63600,NA,TRUE,11.3,sst,3
63600,NA,TRUE,11.3,oa,3
63600,NA,TRUE,11.5,oa,3
63600,NA,TRUE,11.5,slr,3
63600,NA,TRUE,11.5,sst,3
63601,NA,TRUE,11.3,sst,3
63601,NA,TRUE,11.3,oa,3
63601,NA,TRUE,11.5,oa,3
63601,NA,TRUE,11.5,slr,3
63601,NA,TRUE,11.5,sst,3
63602,NA,TRUE,11.3,sst,3
63602,NA,TRUE,11.3,oa,3
63602,NA,TRUE,11.5,oa,3
63602,NA,TRUE,11.5,slr,3
63602,NA,TRUE,11.5,sst,3
63603,NA,TRUE,11.3,sst,3
63603,NA,TRUE,11.3,oa,3
63603,NA,TRUE,11.5,oa,3
63603,NA,TRUE,11.5,slr,3
63603,NA,TRUE,11.5,sst,3
63604,NA,TRUE,11.3,sst,3
63604,NA,TRUE,11.3,oa,3
63604,NA,TRUE,11.5,oa,3
63604,NA,TRUE,11.5,slr,3
63604,NA,TRUE,11.5,sst,3
63605,NA,TRUE,11.3,sst,3
63605,NA,TRUE,11.3,oa,3
63605,NA,TRUE,11.5,oa,3
63605,NA,TRUE,11.5,slr,3
63605,NA,TRUE,11.5,sst,3
63606,NA,TRUE,11.3,sst,3
63606,NA,TRUE,11.3,oa,3
63606,NA,TRUE,11.5,oa,3
63606,NA,TRUE,11.5,slr,3
63606,NA,TRUE,11.5,sst,3
63607,NA,TRUE,11.3,sst,3
63607,NA,TRUE,11.3,oa,3
63607,NA,TRUE,11.5,oa,3
63607,NA,TRUE,11.5,slr,3
63607,NA,TRUE,11.5,sst,3
63608,0,TRUE,11.3,sst,3
63608,0,TRUE,11.3,oa,3
63608,0,TRUE,11.5,oa,3
63608,0,TRUE,11.5,slr,3
63608,0,TRUE,11.5,sst,3
63609,0.4,TRUE,11.3,sst,3
63609,0.4,TRUE,11.3,oa,3
63609,0.4,TRUE,11.5,oa,3
63609,0.4,TRUE,11.5,slr,3
63609,0.4,TRUE,11.5,sst,3
63610,0.4,TRUE,11.3,sst,3
63610,0.4,TRUE,11.3,oa,3
63610,0.4,TRUE,11.5,oa,3
63610,0.4,TRUE,11.5,slr,3
63610,0.4,TRUE,11.5,sst,3
63611,NA,TRUE,11.3,sst,3
63611,NA,TRUE,11.3,oa,3
63611,NA,TRUE,11.5,oa,3
63611,NA,TRUE,11.5,slr,3
63611,NA,TRUE,11.5,sst,3
63612,0.8,TRUE,11.3,sst,3
63612,0.8,TRUE,11.3,oa,3
63612,0.8,TRUE,11.5,oa,3
63612,0.8,TRUE,11.5,slr,3
63612,0.8,TRUE,11.5,sst,3
63613,NA,TRUE,11.3,sst,3
63613,NA,TRUE,11.3,oa,3
63613,NA,TRUE,11.5,oa,3
63613,NA,TRUE,11.5,slr,3
63613,NA,TRUE,11.5,sst,3
63614,0.8,TRUE,11.3,sst,3
63614,0.8,TRUE,11.3,oa,3
63614,0.8,TRUE,11.5,oa,3
63614,0.8,TRUE,11.5,slr,3
63614,0.8,TRUE,11.5,sst,3
63615,0.4,TRUE,11.3,sst,3
63615,0.4,TRUE,11.3,oa,3
63615,0.4,TRUE,11.5,oa,3
63615,0.4,TRUE,11.5,slr,3
63615,0.4,TRUE,11.5,sst,3
63616,NA,TRUE,11.3,sst,3
63616,NA,TRUE,11.3,oa,3
63616,NA,TRUE,11.5,oa,3
63616,NA,TRUE,11.5,slr,3
63616,NA,TRUE,11.5,sst,3
63617,NA,TRUE,11.3,sst,3
63617,NA,TRUE,11.3,oa,3
63617,NA,TRUE,11.5,oa,3
63617,NA,TRUE,11.5,slr,3
63617,NA,TRUE,11.5,sst,3
63618,NA,TRUE,11.3,sst,3
63618,NA,TRUE,11.3,oa,3
63618,NA,TRUE,11.5,oa,3
63618,NA,TRUE,11.5,slr,3
63618,NA,TRUE,11.5,sst,3
63619,NA,TRUE,11.3,sst,3
63619,NA,TRUE,11.3,oa,3
63619,NA,TRUE,11.5,oa,3
63619,NA,TRUE,11.5,slr,3
63619,NA,TRUE,11.5,sst,3
63620,NA,TRUE,11.3,sst,3
63620,NA,TRUE,11.3,oa,3
63620,NA,TRUE,11.5,oa,3
63620,NA,TRUE,11.5,slr,3
63620,NA,TRUE,11.5,sst,3
63621,NA,TRUE,11.3,sst,3
63621,NA,TRUE,11.3,oa,3
63621,NA,TRUE,11.5,oa,3
63621,NA,TRUE,11.5,slr,3
63621,NA,TRUE,11.5,sst,3
63622,0.8,TRUE,11.3,sst,3
63622,0.8,TRUE,11.3,oa,3
63622,0.8,TRUE,11.5,oa,3
63622,0.8,TRUE,11.5,slr,3
63622,0.8,TRUE,11.5,sst,3
63623,NA,TRUE,11.3,sst,3
63623,NA,TRUE,11.3,oa,3
63623,NA,TRUE,11.5,oa,3
63623,NA,TRUE,11.5,slr,3
63623,NA,TRUE,11.5,sst,3
63624,NA,TRUE,11.3,sst,3
63624,NA,TRUE,11.3,oa,3
63624,NA,TRUE,11.5,oa,3
63624,NA,TRUE,11.5,slr,3
63624,NA,TRUE,11.5,sst,3
63625,NA,TRUE,11.3,sst,3
63625,NA,TRUE,11.3,oa,3
63625,NA,TRUE,11.5,oa,3
63625,NA,TRUE,11.5,slr,3
63625,NA,TRUE,11.5,sst,3
63626,NA,TRUE,11.3,sst,3
63626,NA,TRUE,11.3,oa,3
63626,NA,TRUE,11.5,oa,3
63626,NA,TRUE,11.5,slr,3
63626,NA,TRUE,11.5,sst,3
63627,NA,TRUE,11.3,sst,3
63627,NA,TRUE,11.3,oa,3
63627,NA,TRUE,11.5,oa,3
63627,NA,TRUE,11.5,slr,3
63627,NA,TRUE,11.5,sst,3
63628,NA,TRUE,11.3,sst,3
63628,NA,TRUE,11.3,oa,3
63628,NA,TRUE,11.5,oa,3
63628,NA,TRUE,11.5,slr,3
63628,NA,TRUE,11.5,sst,3
63629,NA,TRUE,11.3,sst,3
63629,NA,TRUE,11.3,oa,3
63629,NA,TRUE,11.5,oa,3
63629,NA,TRUE,11.5,slr,3
63629,NA,TRUE,11.5,sst,3
63630,NA,TRUE,11.3,sst,3
63630,NA,TRUE,11.3,oa,3
63630,NA,TRUE,11.5,oa,3
63630,NA,TRUE,11.5,slr,3
63630,NA,TRUE,11.5,sst,3
63632,NA,TRUE,11.3,sst,3
63632,NA,TRUE,11.3,oa,3
63632,NA,TRUE,11.5,oa,3
63632,NA,TRUE,11.5,slr,3
63632,NA,TRUE,11.5,sst,3
63633,NA,TRUE,11.3,sst,3
63633,NA,TRUE,11.3,oa,3
63633,NA,TRUE,11.5,oa,3
63633,NA,TRUE,11.5,slr,3
63633,NA,TRUE,11.5,sst,3
63634,NA,TRUE,11.3,sst,3
63634,NA,TRUE,11.3,oa,3
63634,NA,TRUE,11.5,oa,3
63634,NA,TRUE,11.5,slr,3
63634,NA,TRUE,11.5,sst,3
63635,NA,TRUE,11.3,sst,3
63635,NA,TRUE,11.3,oa,3
63635,NA,TRUE,11.5,oa,3
63635,NA,TRUE,11.5,slr,3
63635,NA,TRUE,11.5,sst,3
63636,NA,TRUE,11.3,sst,3
63636,NA,TRUE,11.3,oa,3
63636,NA,TRUE,11.5,oa,3
63636,NA,TRUE,11.5,slr,3
63636,NA,TRUE,11.5,sst,3
63637,NA,TRUE,11.3,sst,3
63637,NA,TRUE,11.3,oa,3
63637,NA,TRUE,11.5,oa,3
63637,NA,TRUE,11.5,slr,3
63637,NA,TRUE,11.5,sst,3
63638,NA,TRUE,11.3,sst,3
63638,NA,TRUE,11.3,oa,3
63638,NA,TRUE,11.5,oa,3
63638,NA,TRUE,11.5,slr,3
63638,NA,TRUE,11.5,sst,3
63639,NA,TRUE,11.3,sst,3
63639,NA,TRUE,11.3,oa,3
63639,NA,TRUE,11.5,oa,3
63639,NA,TRUE,11.5,slr,3
63639,NA,TRUE,11.5,sst,3
63640,NA,TRUE,11.3,sst,3
63640,NA,TRUE,11.3,oa,3
63640,NA,TRUE,11.5,oa,3
63640,NA,TRUE,11.5,slr,3
63640,NA,TRUE,11.5,sst,3
63641,NA,TRUE,11.3,sst,3
63641,NA,TRUE,11.3,oa,3
63641,NA,TRUE,11.5,oa,3
63641,NA,TRUE,11.5,slr,3
63641,NA,TRUE,11.5,sst,3
63643,NA,TRUE,11.3,sst,3
63643,NA,TRUE,11.3,oa,3
63643,NA,TRUE,11.5,oa,3
63643,NA,TRUE,11.5,slr,3
63643,NA,TRUE,11.5,sst,3
63645,NA,TRUE,11.3,sst,3
63645,NA,TRUE,11.3,oa,3
63645,NA,TRUE,11.5,oa,3
63645,NA,TRUE,11.5,slr,3
63645,NA,TRUE,11.5,sst,3
63646,0.8,TRUE,11.3,sst,3
63646,0.8,TRUE,11.3,oa,3
63646,0.8,TRUE,11.5,oa,3
63646,0.8,TRUE,11.5,slr,3
63646,0.8,TRUE,11.5,sst,3
63647,NA,TRUE,11.3,sst,3
63647,NA,TRUE,11.3,oa,3
63647,NA,TRUE,11.5,oa,3
63647,NA,TRUE,11.5,slr,3
63647,NA,TRUE,11.5,sst,3
63648,0,TRUE,11.3,sst,3
63648,0,TRUE,11.3,oa,3
63648,0,TRUE,11.5,oa,3
63648,0,TRUE,11.5,slr,3
63648,0,TRUE,11.5,sst,3
63649,NA,TRUE,11.3,sst,3
63649,NA,TRUE,11.3,oa,3
63649,NA,TRUE,11.5,oa,3
63649,NA,TRUE,11.5,slr,3
63649,NA,TRUE,11.5,sst,3
63650,NA,TRUE,11.3,sst,3
63650,NA,TRUE,11.3,oa,3
63650,NA,TRUE,11.5,oa,3
63650,NA,TRUE,11.5,slr,3
63650,NA,TRUE,11.5,sst,3
63651,0.8,TRUE,11.3,sst,3
63651,0.8,TRUE,11.3,oa,3
63651,0.8,TRUE,11.5,oa,3
63651,0.8,TRUE,11.5,slr,3
63651,0.8,TRUE,11.5,sst,3
63652,NA,TRUE,11.3,sst,3
63652,NA,TRUE,11.3,oa,3
63652,NA,TRUE,11.5,oa,3
63652,NA,TRUE,11.5,slr,3
63652,NA,TRUE,11.5,sst,3
63653,0.8,TRUE,11.3,sst,3
63653,0.8,TRUE,11.3,oa,3
63653,0.8,TRUE,11.5,oa,3
