iucn_sid,stressor,code,score_num,sens
178848,slr,11.1,3,TRUE
178848,sst,11.1,3,TRUE
178849,oa,11.1,NA,FALSE
178849,slr,11.1,NA,FALSE
178849,sst,11.1,3,TRUE
178850,oa,11.1,NA,FALSE
178850,slr,11.1,NA,FALSE
178850,sst,11.1,3,TRUE
178851,oa,11.1,NA,FALSE
178851,slr,11.1,NA,FALSE
178851,sst,11.1,3,TRUE
178852,oa,11.1,NA,FALSE
178852,slr,11.1,3,TRUE
178852,sst,11.1,3,TRUE
178853,oa,11.1,NA,FALSE
178853,slr,11.1,NA,FALSE
178853,sst,11.1,3,TRUE
178854,oa,11.1,NA,FALSE
178854,slr,11.1,3,TRUE
178854,sst,11.1,3,TRUE
178855,oa,11.1,NA,FALSE
178855,slr,11.1,NA,FALSE
178855,sst,11.1,3,TRUE
178856,oa,11.1,NA,FALSE
178856,slr,11.1,NA,FALSE
178856,sst,11.1,3,TRUE
178857,oa,11.1,NA,FALSE
178857,slr,11.1,NA,FALSE
178857,sst,11.1,3,TRUE
178858,oa,11.1,NA,FALSE
178858,slr,11.1,NA,FALSE
178858,sst,11.1,3,TRUE
179030,oa,11.1,NA,FALSE
179030,slr,NA,NA,NA
179030,sst,NA,NA,NA
183097,oa,11.3,NA,FALSE
183097,slr,NA,NA,NA
183097,sst,11.3,3,TRUE
183155,oa,11.5,NA,FALSE
183155,slr,NA,NA,NA
183155,sst,11.5,3,TRUE
183221,oa,11.1,NA,FALSE
183221,oa,11.3,NA,FALSE
183221,slr,NA,NA,NA
183221,sst,11.1,3,TRUE
183221,sst,11.3,3,TRUE
183228,oa,11.1,NA,FALSE
183228,oa,11.3,NA,FALSE
183228,slr,NA,NA,NA
183228,sst,11.1,3,TRUE
183228,sst,11.3,3,TRUE
183236,oa,11.1,NA,FALSE
183236,oa,11.3,NA,FALSE
183236,slr,NA,NA,NA
183236,sst,11.1,3,TRUE
183236,sst,11.3,3,TRUE
183243,oa,11.1,NA,FALSE
183243,oa,11.3,NA,FALSE
183243,slr,NA,NA,NA
183243,sst,11.1,3,TRUE
183243,sst,11.3,3,TRUE
183258,oa,11.1,NA,FALSE
183258,oa,11.3,NA,FALSE
183258,slr,11.1,NA,FALSE
183258,sst,11.1,3,TRUE
183258,sst,11.3,3,TRUE
183265,oa,11.1,NA,FALSE
183265,oa,11.3,NA,FALSE
183265,slr,11.1,NA,FALSE
183265,sst,11.1,3,TRUE
183265,sst,11.3,3,TRUE
183266,oa,11.1,NA,FALSE
183266,oa,11.3,NA,FALSE
183266,slr,NA,NA,NA
183266,sst,11.1,3,TRUE
183266,sst,11.3,3,TRUE
183277,oa,11.1,NA,FALSE
183277,oa,11.3,NA,FALSE
183277,slr,NA,NA,NA
183277,sst,11.1,3,TRUE
183277,sst,11.3,3,TRUE
183284,oa,11.1,NA,FALSE
183284,oa,11.3,NA,FALSE
183284,slr,11.1,NA,FALSE
183284,sst,11.1,3,TRUE
183284,sst,11.3,3,TRUE
183303,oa,11.1,NA,FALSE
183303,oa,11.3,NA,FALSE
183303,slr,NA,NA,NA
183303,sst,11.1,3,TRUE
183303,sst,11.3,3,TRUE
183305,oa,11.1,NA,FALSE
183305,oa,11.3,NA,FALSE
183305,slr,NA,NA,NA
183305,sst,11.1,3,TRUE
183305,sst,11.3,3,TRUE
183307,oa,11.1,NA,FALSE
183307,oa,11.3,NA,FALSE
183307,slr,NA,NA,NA
183307,sst,11.1,3,TRUE
183307,sst,11.3,3,TRUE
183318,oa,11.1,NA,FALSE
183318,oa,11.3,NA,FALSE
183318,slr,11.1,NA,FALSE
183318,sst,11.1,3,TRUE
183318,sst,11.3,3,TRUE
183319,oa,11.1,NA,FALSE
183319,oa,11.3,NA,FALSE
183319,slr,NA,NA,NA
183319,sst,11.1,3,TRUE
183319,sst,11.3,3,TRUE
183325,oa,11.1,NA,FALSE
183325,oa,11.3,NA,FALSE
183325,slr,NA,NA,NA
183325,sst,11.1,3,TRUE
183325,sst,11.3,3,TRUE
183326,oa,11.1,NA,FALSE
183326,oa,11.3,NA,FALSE
183326,slr,NA,NA,NA
183326,sst,11.1,3,TRUE
183326,sst,11.3,3,TRUE
183333,oa,11.1,NA,FALSE
183333,oa,11.3,NA,FALSE
183333,slr,NA,NA,NA
183333,sst,11.1,3,TRUE
183333,sst,11.3,3,TRUE
183338,oa,11.1,NA,FALSE
183338,oa,11.3,NA,FALSE
183338,slr,NA,NA,NA
183338,sst,11.1,3,TRUE
183338,sst,11.3,3,TRUE
183347,oa,11.5,NA,FALSE
183347,slr,NA,NA,NA
183347,sst,11.5,NA,FALSE
183348,oa,11.1,NA,FALSE
183348,oa,11.3,NA,FALSE
183348,slr,NA,NA,NA
183348,sst,11.1,3,TRUE
183348,sst,11.3,3,TRUE
183359,oa,11.1,NA,FALSE
183359,oa,11.3,NA,FALSE
183359,slr,11.1,NA,FALSE
183359,sst,11.1,3,TRUE
183359,sst,11.3,3,TRUE
183360,oa,11.1,NA,FALSE
183360,oa,11.3,NA,FALSE
183360,slr,11.1,NA,FALSE
183360,sst,11.1,3,TRUE
183360,sst,11.3,3,TRUE
183372,oa,11.1,NA,FALSE
183372,oa,11.3,NA,FALSE
183372,slr,NA,NA,NA
183372,sst,11.1,3,TRUE
183372,sst,11.3,3,TRUE
183373,oa,11.1,NA,FALSE
183373,oa,11.3,NA,FALSE
183373,slr,11.1,NA,FALSE
183373,sst,11.1,3,TRUE
183373,sst,11.3,3,TRUE
183393,oa,11.1,NA,FALSE
183393,oa,11.3,NA,FALSE
183393,slr,NA,NA,NA
183393,sst,11.1,3,TRUE
183393,sst,11.3,3,TRUE
183395,oa,11.1,NA,FALSE
183395,oa,11.3,NA,FALSE
183395,slr,NA,NA,NA
183395,sst,11.1,3,TRUE
183395,sst,11.3,3,TRUE
183407,oa,11.1,NA,FALSE
183407,oa,11.3,NA,FALSE
183407,slr,11.1,NA,FALSE
183407,sst,11.1,3,TRUE
183407,sst,11.3,3,TRUE
183417,oa,11.1,NA,FALSE
183417,oa,11.3,NA,FALSE
183417,slr,NA,NA,NA
183417,sst,11.1,3,TRUE
183417,sst,11.3,3,TRUE
183427,oa,11.1,NA,FALSE
183427,oa,11.3,NA,FALSE
183427,slr,NA,NA,NA
183427,sst,11.1,3,TRUE
183427,sst,11.3,3,TRUE
183433,oa,11.1,NA,FALSE
183433,oa,11.3,NA,FALSE
183433,slr,NA,NA,NA
183433,sst,11.1,3,TRUE
183433,sst,11.3,3,TRUE
183441,oa,11.1,1,FALSE
183441,oa,11.3,1,FALSE
183441,slr,NA,NA,NA
183441,sst,11.1,1,FALSE
183441,sst,11.3,1,FALSE
183445,oa,11.1,NA,FALSE
183445,oa,11.3,NA,FALSE
183445,slr,NA,NA,NA
183445,sst,11.1,3,TRUE
183445,sst,11.3,3,TRUE
183455,oa,11.1,NA,FALSE
183455,oa,11.3,NA,FALSE
183455,slr,NA,NA,NA
183455,sst,11.1,3,TRUE
183455,sst,11.3,3,TRUE
183462,oa,11.1,NA,FALSE
183462,oa,11.3,NA,FALSE
183462,slr,NA,NA,NA
183462,sst,11.1,3,TRUE
183462,sst,11.3,3,TRUE
183473,oa,11.1,NA,FALSE
183473,oa,11.3,NA,FALSE
183473,slr,NA,NA,NA
183473,sst,11.1,3,TRUE
183473,sst,11.3,3,TRUE
183478,oa,11.1,NA,FALSE
183478,oa,11.3,NA,FALSE
183478,slr,NA,NA,NA
183478,sst,11.1,3,TRUE
183478,sst,11.3,3,TRUE
183482,oa,11.1,NA,FALSE
183482,oa,11.3,NA,FALSE
183482,slr,11.1,NA,FALSE
183482,sst,11.1,3,TRUE
183482,sst,11.3,3,TRUE
183493,oa,11.1,NA,FALSE
183493,oa,11.3,NA,FALSE
183493,slr,11.1,NA,FALSE
183493,sst,11.1,3,TRUE
183493,sst,11.3,3,TRUE
183513,oa,11.1,NA,FALSE
183513,oa,11.3,NA,FALSE
183513,slr,11.1,NA,FALSE
183513,sst,11.1,3,TRUE
183513,sst,11.3,3,TRUE
183519,oa,11.1,NA,FALSE
183519,oa,11.3,NA,FALSE
183519,slr,NA,NA,NA
183519,sst,11.1,3,TRUE
183519,sst,11.3,3,TRUE
183525,oa,11.1,NA,FALSE
183525,oa,11.3,NA,FALSE
183525,slr,11.1,NA,FALSE
183525,sst,11.1,3,TRUE
183525,sst,11.3,3,TRUE
183534,oa,11.1,NA,FALSE
183534,oa,11.3,NA,FALSE
183534,slr,NA,NA,NA
183534,sst,11.1,3,TRUE
183534,sst,11.3,3,TRUE
183539,oa,11.1,NA,FALSE
183539,oa,11.3,NA,FALSE
183539,slr,NA,NA,NA
183539,sst,11.1,3,TRUE
183539,sst,11.3,3,TRUE
183551,oa,11.1,NA,FALSE
183551,oa,11.3,NA,FALSE
183551,slr,11.1,NA,FALSE
183551,sst,11.1,3,TRUE
183551,sst,11.3,3,TRUE
183563,oa,11.1,NA,FALSE
183563,oa,11.3,NA,FALSE
183563,slr,11.1,NA,FALSE
183563,sst,11.1,3,TRUE
183563,sst,11.3,3,TRUE
183567,oa,11.1,NA,FALSE
183567,oa,11.3,NA,FALSE
183567,slr,NA,NA,NA
183567,sst,11.1,3,TRUE
183567,sst,11.3,3,TRUE
183572,oa,11.1,NA,FALSE
183572,oa,11.3,NA,FALSE
183572,slr,11.1,NA,FALSE
183572,sst,11.1,3,TRUE
183572,sst,11.3,3,TRUE
183582,oa,11.1,NA,FALSE
183582,oa,11.3,NA,FALSE
183582,slr,NA,NA,NA
183582,sst,11.1,3,TRUE
183582,sst,11.3,3,TRUE
183583,oa,11.1,NA,FALSE
183583,oa,11.3,NA,FALSE
183583,slr,NA,NA,NA
183583,sst,11.1,3,TRUE
183583,sst,11.3,3,TRUE
183605,oa,11.1,NA,FALSE
183605,oa,11.3,NA,FALSE
183605,slr,NA,NA,NA
183605,sst,11.1,3,TRUE
183605,sst,11.3,3,TRUE
183608,oa,11.1,NA,FALSE
183608,oa,11.3,NA,FALSE
183608,slr,NA,NA,NA
183608,sst,11.1,3,TRUE
183608,sst,11.3,3,TRUE
183612,oa,11.1,NA,FALSE
183612,oa,11.3,NA,FALSE
183612,slr,NA,NA,NA
183612,sst,11.1,3,TRUE
183612,sst,11.3,3,TRUE
183621,oa,11.1,NA,FALSE
183621,oa,11.3,NA,FALSE
183621,slr,NA,NA,NA
183621,sst,11.1,3,TRUE
183621,sst,11.3,3,TRUE
183625,oa,11.1,NA,FALSE
183625,oa,11.3,NA,FALSE
183625,slr,NA,NA,NA
183625,sst,11.1,3,TRUE
183625,sst,11.3,3,TRUE
183626,oa,11.1,NA,FALSE
183626,oa,11.3,NA,FALSE
183626,slr,11.1,NA,FALSE
183626,sst,11.1,3,TRUE
183626,sst,11.3,3,TRUE
183627,oa,11.1,NA,FALSE
183627,oa,11.3,NA,FALSE
183627,slr,11.1,NA,FALSE
183627,sst,11.1,3,TRUE
183627,sst,11.3,3,TRUE
183641,oa,11.1,NA,FALSE
183641,oa,11.3,NA,FALSE
183641,slr,11.1,NA,FALSE
183641,sst,11.1,3,TRUE
183641,sst,11.3,3,TRUE
183647,oa,11.1,NA,FALSE
183647,oa,11.3,NA,FALSE
183647,slr,NA,NA,NA
183647,sst,11.1,3,TRUE
183647,sst,11.3,3,TRUE
183670,oa,11.1,NA,FALSE
183670,oa,11.3,NA,FALSE
183670,slr,11.1,NA,FALSE
183670,sst,11.1,NA,FALSE
183670,sst,11.3,NA,FALSE
183681,oa,11.1,NA,FALSE
183681,oa,11.3,NA,FALSE
183681,slr,NA,NA,NA
183681,sst,11.1,3,TRUE
183681,sst,11.3,3,TRUE
183690,oa,11.1,NA,FALSE
183690,oa,11.3,NA,FALSE
183690,slr,NA,NA,NA
183690,sst,11.1,3,TRUE
183690,sst,11.3,3,TRUE
183694,oa,11.1,NA,FALSE
183694,oa,11.3,NA,FALSE
183694,slr,11.1,NA,FALSE
183694,sst,11.1,3,TRUE
183694,sst,11.3,3,TRUE
183699,oa,11.1,NA,FALSE
183699,oa,11.3,NA,FALSE
183699,slr,NA,NA,NA
183699,sst,11.1,3,TRUE
183699,sst,11.3,3,TRUE
183702,oa,11.1,NA,FALSE
183702,oa,11.3,NA,FALSE
183702,slr,NA,NA,NA
183702,sst,11.1,3,TRUE
183702,sst,11.3,3,TRUE
183703,oa,11.1,NA,FALSE
183703,oa,11.3,NA,FALSE
183703,slr,NA,NA,NA
183703,sst,11.1,3,TRUE
183703,sst,11.3,3,TRUE
183705,oa,11.1,NA,FALSE
183705,oa,11.3,NA,FALSE
183705,slr,NA,NA,NA
183705,sst,11.1,3,TRUE
183705,sst,11.3,3,TRUE
183708,oa,11.1,NA,FALSE
183708,oa,11.3,NA,FALSE
183708,slr,11.1,NA,FALSE
183708,sst,11.1,3,TRUE
183708,sst,11.3,3,TRUE
183709,oa,11.1,NA,FALSE
183709,oa,11.3,NA,FALSE
183709,slr,NA,NA,NA
183709,sst,11.1,NA,TRUE
183709,sst,11.3,7,TRUE
183720,oa,11.1,NA,FALSE
183720,oa,11.3,NA,FALSE
183720,slr,NA,NA,NA
183720,sst,11.1,7,TRUE
183720,sst,11.3,7,TRUE
183728,oa,11.1,NA,FALSE
183728,oa,11.3,NA,FALSE
183728,slr,11.1,NA,FALSE
183728,sst,11.1,3,TRUE
183728,sst,11.3,3,TRUE
183732,oa,11.1,NA,FALSE
183732,oa,11.3,NA,FALSE
183732,slr,NA,NA,NA
183732,sst,11.1,3,TRUE
183732,sst,11.3,3,TRUE
183739,oa,11.1,NA,FALSE
183739,oa,11.3,NA,FALSE
183739,slr,NA,NA,NA
183739,sst,11.1,3,TRUE
183739,sst,11.3,3,TRUE
183741,oa,11.1,NA,FALSE
183741,oa,11.3,NA,FALSE
183741,slr,11.1,NA,FALSE
183741,sst,11.1,3,TRUE
183741,sst,11.3,3,TRUE
183746,oa,11.1,NA,FALSE
183746,oa,11.3,NA,FALSE
183746,slr,NA,NA,NA
183746,sst,11.1,3,TRUE
183746,sst,11.3,3,TRUE
183749,oa,11.1,NA,FALSE
183749,oa,11.3,NA,FALSE
183749,slr,NA,NA,NA
183749,sst,11.1,3,TRUE
183749,sst,11.3,3,TRUE
183764,oa,11.1,NA,FALSE
183764,oa,11.3,NA,FALSE
183764,slr,11.1,NA,FALSE
183764,sst,11.1,3,TRUE
183764,sst,11.3,3,TRUE
183769,oa,11.1,NA,FALSE
183769,oa,11.3,NA,FALSE
183769,slr,NA,NA,NA
183769,sst,11.1,3,TRUE
183769,sst,11.3,3,TRUE
183771,oa,11.1,NA,FALSE
183771,oa,11.3,NA,FALSE
183771,slr,NA,NA,NA
183771,sst,11.1,3,TRUE
183771,sst,11.3,3,TRUE
183774,oa,11.1,NA,FALSE
183774,oa,11.3,NA,FALSE
183774,slr,NA,NA,NA
183774,sst,11.1,3,TRUE
183774,sst,11.3,3,TRUE
183775,oa,11.1,NA,FALSE
183775,oa,11.3,NA,FALSE
183775,slr,NA,NA,NA
183775,sst,11.1,3,TRUE
183775,sst,11.3,3,TRUE
183782,oa,11.1,NA,FALSE
183782,oa,11.3,NA,FALSE
183782,slr,NA,NA,NA
183782,sst,11.1,3,TRUE
183782,sst,11.3,3,TRUE
183785,oa,11.1,NA,FALSE
183785,oa,11.3,NA,FALSE
183785,slr,NA,NA,NA
183785,sst,11.1,3,TRUE
183785,sst,11.3,3,TRUE
183794,oa,11.1,NA,FALSE
183794,oa,11.3,NA,FALSE
183794,slr,11.1,NA,FALSE
183794,sst,11.1,3,TRUE
183794,sst,11.3,3,TRUE
183798,oa,11.1,NA,FALSE
183798,oa,11.3,NA,FALSE
183798,slr,NA,NA,NA
183798,sst,11.1,3,TRUE
183798,sst,11.3,3,TRUE
183805,oa,11.1,NA,FALSE
183805,oa,11.3,NA,FALSE
183805,slr,NA,NA,NA
183805,sst,11.1,3,TRUE
183805,sst,11.3,3,TRUE
183820,oa,11.1,NA,FALSE
183820,oa,11.3,NA,FALSE
183820,slr,NA,NA,NA
183820,sst,11.1,3,TRUE
183820,sst,11.3,3,TRUE
183823,oa,11.1,NA,FALSE
183823,oa,11.3,NA,FALSE
183823,slr,NA,NA,NA
183823,sst,11.1,3,TRUE
183823,sst,11.3,3,TRUE
183826,oa,11.1,NA,FALSE
183826,oa,11.3,NA,FALSE
183826,slr,11.1,NA,FALSE
183826,sst,11.1,3,TRUE
183826,sst,11.3,3,TRUE
183842,oa,11.1,NA,FALSE
183842,oa,11.3,NA,FALSE
183842,slr,NA,NA,NA
183842,sst,11.1,3,TRUE
183842,sst,11.3,3,TRUE
183851,oa,11.1,NA,FALSE
183851,oa,11.3,NA,FALSE
183851,slr,NA,NA,NA
183851,sst,11.1,3,TRUE
183851,sst,11.3,3,TRUE
183852,oa,11.1,NA,FALSE
183852,oa,11.3,NA,FALSE
183852,slr,NA,NA,NA
183852,sst,11.1,3,TRUE
183852,sst,11.3,3,TRUE
183853,oa,11.1,NA,FALSE
183853,oa,11.3,NA,FALSE
183853,slr,11.1,NA,FALSE
183853,sst,11.1,3,TRUE
183853,sst,11.3,3,TRUE
183855,oa,11.1,NA,FALSE
183855,oa,11.3,NA,FALSE
183855,slr,NA,NA,NA
183855,sst,11.1,3,TRUE
183855,sst,11.3,3,TRUE
183860,oa,11.1,NA,FALSE
183860,oa,11.3,NA,FALSE
183860,slr,NA,NA,NA
183860,sst,11.1,3,TRUE
183860,sst,11.3,3,TRUE
183865,oa,11.1,NA,FALSE
183865,oa,11.3,NA,FALSE
183865,slr,NA,NA,NA
183865,sst,11.1,3,TRUE
183865,sst,11.3,3,TRUE
183873,oa,11.1,NA,FALSE
183873,oa,11.3,NA,FALSE
183873,slr,NA,NA,NA
183873,sst,11.1,3,TRUE
183873,sst,11.3,3,TRUE
183878,oa,11.1,NA,FALSE
183878,oa,11.3,NA,FALSE
183878,slr,11.1,NA,FALSE
183878,sst,11.1,NA,TRUE
183878,sst,11.3,NA,TRUE
183880,oa,11.1,NA,FALSE
183880,oa,11.3,NA,FALSE
183880,slr,11.1,NA,FALSE
183880,sst,11.1,3,TRUE
183880,sst,11.3,3,TRUE
183884,oa,11.1,NA,FALSE
183884,oa,11.3,NA,FALSE
183884,slr,NA,NA,NA
183884,sst,11.1,3,TRUE
183884,sst,11.3,3,TRUE
183885,oa,11.1,NA,FALSE
183885,oa,11.3,NA,FALSE
183885,slr,NA,NA,NA
183885,sst,11.1,NA,FALSE
183885,sst,11.3,NA,FALSE
183902,oa,11.1,NA,FALSE
183902,oa,11.3,NA,FALSE
183902,slr,NA,NA,NA
183902,sst,11.1,3,TRUE
183902,sst,11.3,3,TRUE
183914,oa,11.1,NA,FALSE
183914,oa,11.3,NA,FALSE
183914,slr,11.1,NA,FALSE
183914,sst,11.1,3,TRUE
183914,sst,11.3,3,TRUE
183937,oa,11.1,NA,FALSE
183937,oa,11.3,NA,FALSE
183937,slr,NA,NA,NA
183937,sst,11.1,3,TRUE
183937,sst,11.3,3,TRUE
183943,oa,11.1,NA,FALSE
183943,oa,11.3,NA,FALSE
183943,slr,NA,NA,NA
183943,sst,11.1,3,TRUE
183943,sst,11.3,3,TRUE
183950,oa,11.1,NA,FALSE
183950,oa,11.3,NA,FALSE
183950,slr,NA,NA,NA
183950,sst,11.1,3,TRUE
183950,sst,11.3,3,TRUE
183952,oa,11.1,NA,FALSE
183952,oa,11.3,NA,FALSE
183952,slr,NA,NA,NA
183952,sst,11.1,3,TRUE
183952,sst,11.3,3,TRUE
183961,oa,11.1,NA,FALSE
183961,oa,11.3,NA,FALSE
183961,slr,NA,NA,NA
183961,sst,11.1,3,TRUE
183961,sst,11.3,3,TRUE
183962,oa,11.1,NA,FALSE
183962,oa,11.3,NA,FALSE
183962,slr,11.1,NA,FALSE
183962,sst,11.1,3,TRUE
183962,sst,11.3,3,TRUE
183963,oa,11.1,NA,FALSE
183963,oa,11.3,NA,FALSE
183963,slr,NA,NA,NA
183963,sst,11.1,3,TRUE
183963,sst,11.3,3,TRUE
183968,oa,11.1,NA,FALSE
183968,oa,11.3,NA,FALSE
183968,slr,NA,NA,NA
183968,sst,11.1,3,TRUE
183968,sst,11.3,3,TRUE
184001,oa,11.1,NA,FALSE
184001,oa,11.3,NA,FALSE
184001,slr,11.1,NA,FALSE
184001,sst,11.1,3,TRUE
184001,sst,11.3,3,TRUE
184004,oa,11.1,NA,FALSE
184004,oa,11.3,NA,FALSE
184004,slr,NA,NA,NA
184004,sst,11.1,3,TRUE
184004,sst,11.3,3,TRUE
184014,oa,11.1,NA,FALSE
184014,oa,11.3,NA,FALSE
184014,slr,NA,NA,NA
184014,sst,11.1,3,TRUE
184014,sst,11.3,3,TRUE
184017,oa,11.1,NA,FALSE
184017,oa,11.3,NA,FALSE
184017,slr,NA,NA,NA
184017,sst,11.1,3,TRUE
184017,sst,11.3,3,TRUE
184022,oa,11.1,NA,FALSE
184022,oa,11.3,NA,FALSE
184022,slr,11.1,NA,FALSE
184022,sst,11.1,3,TRUE
184022,sst,11.3,3,TRUE
184025,oa,11.1,NA,FALSE
184025,oa,11.3,NA,FALSE
184025,slr,NA,NA,NA
184025,sst,11.1,3,TRUE
184025,sst,11.3,3,TRUE
184028,oa,11.1,NA,FALSE
184028,oa,11.3,NA,FALSE
184028,slr,11.1,NA,FALSE
184028,sst,11.1,3,TRUE
184028,sst,11.3,3,TRUE
184985,oa,11.1,NA,FALSE
184985,slr,11.1,NA,FALSE
184985,sst,11.1,NA,FALSE
184993,oa,11.1,NA,FALSE
184993,slr,NA,NA,NA
184993,sst,11.1,NA,FALSE
185027,oa,11.1,NA,FALSE
185027,oa,11.3,NA,FALSE
185027,oa,11.5,NA,FALSE
185027,slr,11.1,NA,FALSE
185027,slr,11.5,NA,FALSE
185027,sst,11.1,NA,FALSE
185027,sst,11.3,NA,FALSE
185027,sst,11.5,NA,FALSE
185032,oa,11.1,NA,FALSE
185032,oa,11.3,NA,FALSE
185032,oa,11.5,NA,FALSE
185032,slr,NA,NA,NA
185032,sst,11.1,NA,FALSE
185032,sst,11.3,NA,FALSE
185032,sst,11.5,NA,FALSE
187368,oa,11.1,NA,FALSE
187368,slr,NA,NA,NA
187368,sst,11.1,NA,FALSE
187455,oa,11.1,NA,FALSE
187455,slr,NA,NA,NA
187455,sst,11.1,NA,FALSE
187595,oa,11.1,NA,FALSE
187595,slr,NA,NA,NA
187595,sst,11.1,NA,FALSE
188343,oa,11.3,NA,FALSE
188343,slr,NA,NA,NA
188343,sst,11.3,NA,FALSE
188397,oa,11.3,NA,FALSE
188397,oa,11.5,NA,FALSE
188397,slr,NA,NA,NA
188397,sst,11.3,NA,FALSE
188397,sst,11.5,NA,FALSE
188472,oa,11.3,NA,FALSE
188472,oa,11.5,NA,FALSE
188472,slr,NA,NA,NA
188472,sst,11.3,NA,FALSE
188472,sst,11.5,NA,FALSE
188528,oa,11.3,NA,FALSE
188528,slr,NA,NA,NA
188528,sst,11.3,NA,FALSE
188546,oa,11.1,NA,FALSE
188546,slr,NA,NA,NA
188546,sst,11.1,NA,FALSE
188919,oa,11.5,NA,FALSE
188919,slr,11.5,NA,FALSE
188919,sst,11.5,NA,FALSE
189121,oa,11.5,NA,FALSE
189121,slr,11.5,NA,FALSE
189121,sst,11.5,NA,FALSE
189201,oa,11.5,NA,FALSE
189201,slr,11.5,NA,FALSE
189201,sst,11.5,NA,FALSE
189378,oa,11.5,NA,FALSE
189378,slr,11.5,NA,FALSE
189378,sst,11.5,NA,FALSE
189403,oa,11.1,NA,FALSE
189403,slr,11.1,NA,FALSE
189403,sst,11.1,NA,FALSE
189417,oa,11.5,NA,FALSE
189417,slr,11.5,NA,FALSE
189417,sst,11.5,NA,FALSE
189470,oa,11.5,NA,FALSE
189470,slr,11.5,NA,FALSE
189470,sst,11.5,NA,FALSE
189480,oa,11.5,NA,FALSE
189480,slr,11.5,NA,FALSE
189480,sst,11.5,NA,FALSE
189618,oa,11.5,NA,FALSE
189618,slr,11.5,NA,FALSE
189618,sst,11.5,NA,FALSE
189728,oa,11.1,1,FALSE
189728,oa,11.5,1,FALSE
189728,slr,NA,NA,NA
189728,sst,11.1,1,FALSE
189728,sst,11.5,1,FALSE
189729,oa,11.1,1,FALSE
189729,oa,11.5,1,FALSE
189729,slr,NA,NA,NA
189729,sst,11.1,1,FALSE
189729,sst,11.5,1,FALSE
189730,oa,11.1,1,FALSE
189730,oa,11.5,1,FALSE
189730,slr,NA,NA,NA
189730,sst,NA,NA,NA
189731,oa,11.1,1,FALSE
189731,oa,11.5,1,FALSE
189731,slr,NA,NA,NA
189731,sst,11.1,1,FALSE
189731,sst,11.5,1,FALSE
189732,oa,11.1,1,FALSE
189732,oa,11.5,1,FALSE
189732,slr,NA,NA,NA
189732,sst,NA,NA,NA
189734,oa,11.1,1,FALSE
189734,oa,11.5,1,FALSE
189734,slr,NA,NA,NA
189734,sst,NA,NA,NA
189735,oa,11.1,1,FALSE
189735,oa,11.5,1,FALSE
189735,slr,NA,NA,NA
189735,sst,NA,NA,NA
189736,oa,11.1,1,FALSE
189736,oa,11.5,1,FALSE
189736,slr,NA,NA,NA
189736,sst,11.1,1,FALSE
189736,sst,11.5,1,FALSE
190132,oa,11.5,NA,FALSE
190132,slr,11.5,NA,FALSE
190132,sst,11.5,NA,FALSE
190678,oa,11.5,NA,FALSE
190678,slr,NA,NA,NA
190678,sst,11.5,NA,FALSE
190719,oa,11.5,NA,FALSE
190719,slr,NA,NA,NA
190719,sst,11.5,NA,FALSE
191108,oa,11.1,NA,FALSE
191108,slr,11.1,NA,FALSE
191108,sst,11.1,6,TRUE
192941,oa,11.1,NA,FALSE
192941,slr,11.1,NA,FALSE
192941,sst,11.1,NA,FALSE
193015,oa,11.1,NA,FALSE
193015,slr,NA,NA,NA
193015,sst,11.1,NA,FALSE
193106,oa,11.1,NA,FALSE
193106,slr,NA,NA,NA
193106,sst,11.1,NA,FALSE
193112,oa,11.1,NA,FALSE
193112,slr,NA,NA,NA
193112,sst,11.1,NA,FALSE
193142,oa,11.1,NA,FALSE
193142,slr,NA,NA,NA
193142,sst,11.1,NA,FALSE
193171,oa,11.1,NA,FALSE
193171,slr,11.1,NA,FALSE
193171,sst,11.1,NA,FALSE
193706,oa,11.1,NA,FALSE
193706,oa,11.3,NA,FALSE
193706,slr,NA,NA,NA
193706,sst,11.1,3,TRUE
193706,sst,11.3,3,TRUE
193751,oa,11.1,NA,FALSE
193751,oa,11.3,NA,FALSE
193751,slr,NA,NA,NA
193751,sst,11.1,NA,FALSE
193751,sst,11.3,NA,FALSE
194303,oa,11.1,NA,FALSE
194303,oa,11.3,NA,FALSE
194303,slr,11.1,NA,FALSE
194303,sst,11.1,NA,FALSE
194303,sst,11.3,NA,FALSE
194341,oa,11.1,NA,FALSE
194341,slr,NA,NA,NA
194341,sst,11.1,NA,FALSE
194344,oa,11.1,NA,FALSE
194344,slr,NA,NA,NA
194344,sst,11.1,NA,FALSE
194991,oa,11.1,1,FALSE
194991,slr,NA,NA,NA
194991,sst,11.1,1,FALSE
195319,oa,11.1,NA,FALSE
195319,slr,NA,NA,NA
195319,sst,11.1,NA,FALSE
195503,oa,11.1,NA,FALSE
195503,slr,11.1,NA,FALSE
195503,sst,11.1,NA,TRUE
196301,oa,11.1,NA,FALSE
196301,slr,NA,NA,NA
196301,sst,11.1,NA,FALSE
196302,oa,11.5,NA,FALSE
196302,slr,11.5,NA,FALSE
196302,sst,11.5,NA,FALSE
196690,oa,11.1,NA,FALSE
196690,slr,NA,NA,NA
196690,sst,11.1,NA,FALSE
197276,oa,11.3,NA,FALSE
197276,slr,NA,NA,NA
197276,sst,11.3,NA,FALSE
198585,oa,11.1,NA,FALSE
198585,slr,NA,NA,NA
198585,sst,11.1,NA,FALSE
198765,oa,11.1,NA,FALSE
